|       name |               hmsdms |                 ra |                  dec | label |
| T1058-2425 | 10h58m58s -24d25m31s | 164.74166666666667 |   -24.42527777777778 |     t |
| T1111-2425 | 11h11m11s -24d25m31s | 167.79583333333332 |   -24.42527777777778 |     t |
| T1123-2425 | 11h23m23s -24d25m31s |  170.8458333333333 |   -24.42527777777778 |     t |
| T1135-2425 | 11h35m35s -24d25m31s | 173.89583333333334 |   -24.42527777777778 |     t |
| T1147-2425 | 11h47m47s -24d25m31s |  176.9458333333333 |   -24.42527777777778 |     t |
| T1200-2425 | 12h00m00s -24d25m31s | 179.99999999999997 |   -24.42527777777778 |     t |
| T1212-2425 | 12h12m12s -24d25m31s | 183.04999999999998 |   -24.42527777777778 |     t |
| T1224-2425 | 12h24m24s -24d25m31s | 186.09999999999997 |   -24.42527777777778 |     t |
| T1236-2425 | 12h36m36s -24d25m31s | 189.14999999999998 |   -24.42527777777778 |     t |
| T1248-2425 | 12h48m48s -24d25m31s |              192.2 |   -24.42527777777778 |     t |
| T1301-2425 | 13h01m01s -24d25m31s | 195.25416666666663 |   -24.42527777777778 |     t |
| T1313-2425 | 13h13m13s -24d25m31s | 198.30416666666665 |   -24.42527777777778 |     t |
| T1325-2425 | 13h25m25s -24d25m31s | 201.35416666666663 |   -24.42527777777778 |     t |
| T1337-2425 | 13h37m37s -24d25m31s | 204.40416666666667 |   -24.42527777777778 |     t |
| T1349-2425 | 13h49m49s -24d25m31s | 207.45416666666662 |   -24.42527777777778 |     t |
| T1402-2425 | 14h02m02s -24d25m31s |  210.5083333333333 |   -24.42527777777778 |     t |
| T1414-2425 | 14h14m14s -24d25m31s |  213.5583333333333 |   -24.42527777777778 |     t |
| T1426-2425 | 14h26m26s -24d25m31s |  216.6083333333333 |   -24.42527777777778 |     t |
| T1438-2425 | 14h38m38s -24d25m31s |  219.6583333333333 |   -24.42527777777778 |     t |
| T1450-2425 | 14h50m50s -24d25m31s | 222.70833333333331 |   -24.42527777777778 |     t |
| T1503-2425 | 15h03m03s -24d25m31s | 225.76249999999996 |   -24.42527777777778 |     t |
| T1515-2425 | 15h15m15s -24d25m31s | 228.81249999999997 |   -24.42527777777778 |     t |
| T1527-2425 | 15h27m27s -24d25m31s | 231.86249999999995 |   -24.42527777777778 |     t |
| T1539-2425 | 15h39m39s -24d25m31s |           234.9125 |   -24.42527777777778 |     t |
| T1551-2425 | 15h51m51s -24d25m31s | 237.96249999999995 |   -24.42527777777778 |     t |
| T1604-2425 | 16h04m04s -24d25m31s | 241.01666666666662 |   -24.42527777777778 |     t |
| T1616-2425 | 16h16m16s -24d25m31s | 244.06666666666663 |   -24.42527777777778 |     t |
| T1628-2425 | 16h28m28s -24d25m31s | 247.11666666666662 |   -24.42527777777778 |     t |
| T1640-2425 | 16h40m40s -24d25m31s | 250.16666666666669 |   -24.42527777777778 |     t |
| T1652-2425 | 16h52m52s -24d25m31s |  253.2166666666666 |   -24.42527777777778 |     t |
| T1705-2425 | 17h05m05s -24d25m31s |  256.2708333333333 |   -24.42527777777778 |     t |
| T1717-2425 | 17h17m17s -24d25m31s |  259.3208333333333 |   -24.42527777777778 |     t |
| T1729-2425 | 17h29m29s -24d25m31s |  262.3708333333333 |   -24.42527777777778 |     t |
| G1741-2425 | 17h41m41s -24d25m31s |  265.4208333333333 |   -24.42527777777778 |     g |
| G1753-2425 | 17h53m53s -24d25m31s |  268.4708333333333 |   -24.42527777777778 |     g |
| G1806-2425 | 18h06m06s -24d25m31s |            271.525 |   -24.42527777777778 |     g |
| G1818-2425 | 18h18m18s -24d25m31s |            274.575 |   -24.42527777777778 |     g |
| T1830-2425 | 18h30m30s -24d25m31s | 277.62499999999994 |   -24.42527777777778 |     t |
| T1842-2425 | 18h42m42s -24d25m31s | 280.67499999999995 |   -24.42527777777778 |     t |
| T1854-2425 | 18h54m54s -24d25m31s | 283.72499999999997 |   -24.42527777777778 |     t |
| T1907-2425 | 19h07m07s -24d25m31s | 286.77916666666664 |   -24.42527777777778 |     t |
| T1919-2425 | 19h19m19s -24d25m31s | 289.82916666666665 |   -24.42527777777778 |     t |
| T1931-2425 | 19h31m31s -24d25m31s |  292.8791666666666 |   -24.42527777777778 |     t |
| T1943-2425 | 19h43m43s -24d25m31s |  295.9291666666666 |   -24.42527777777778 |     t |
| T1955-2425 | 19h55m55s -24d25m31s |  298.9791666666667 |   -24.42527777777778 |     t |
| T2008-2425 | 20h08m08s -24d25m31s |  302.0333333333333 |   -24.42527777777778 |     t |
| T2020-2425 | 20h20m20s -24d25m31s |  305.0833333333333 |   -24.42527777777778 |     t |
| T2032-2425 | 20h32m32s -24d25m31s |  308.1333333333333 |   -24.42527777777778 |     t |
| T2044-2425 | 20h44m44s -24d25m31s |  311.1833333333333 |   -24.42527777777778 |     t |
| T2056-2425 | 20h56m56s -24d25m31s |  314.2333333333333 |   -24.42527777777778 |     t |
| T2109-2425 | 21h09m09s -24d25m31s | 317.28749999999997 |   -24.42527777777778 |     t |
| T2121-2425 | 21h21m21s -24d25m31s |           320.3375 |   -24.42527777777778 |     t |
| T2133-2425 | 21h33m33s -24d25m31s | 323.38749999999993 |   -24.42527777777778 |     t |
| T2145-2425 | 21h45m45s -24d25m31s | 326.43749999999994 |   -24.42527777777778 |     t |
| T2157-2425 | 21h57m57s -24d25m31s | 329.48749999999995 |   -24.42527777777778 |     t |
| T2210-2425 | 22h10m10s -24d25m31s | 332.54166666666663 |   -24.42527777777778 |     t |
| T2222-2425 | 22h22m22s -24d25m31s | 335.59166666666664 |   -24.42527777777778 |     t |
| T2234-2425 | 22h34m34s -24d25m31s |  338.6416666666666 |   -24.42527777777778 |     t |
| T2246-2425 | 22h46m46s -24d25m31s |  341.6916666666666 |   -24.42527777777778 |     t |
| T2258-2425 | 22h58m58s -24d25m31s |  344.7416666666666 |   -24.42527777777778 |     t |
| T2311-2425 | 23h11m11s -24d25m31s |  347.7958333333333 |   -24.42527777777778 |     t |
| T2323-2425 | 23h23m23s -24d25m31s |  350.8458333333333 |   -24.42527777777778 |     t |
| T2335-2425 | 23h35m35s -24d25m31s | 353.89583333333326 |   -24.42527777777778 |     t |
| T2347-2425 | 23h47m47s -24d25m31s |  356.9458333333333 |   -24.42527777777778 |     t |
| T0000-2159 | 00h00m00s -21d59m35s |                0.0 |  -21.993055555555557 |     t |
| T0012-2159 | 00h12m00s -21d59m35s |                3.0 |  -21.993055555555557 |     t |
| T0024-2159 | 00h24m00s -21d59m35s |                6.0 |  -21.993055555555557 |     t |
| T0036-2159 | 00h36m00s -21d59m35s |  8.999999999999998 |  -21.993055555555557 |     t |
| T0048-2159 | 00h48m00s -21d59m35s |               12.0 |  -21.993055555555557 |     t |
| T0100-2159 | 01h00m00s -21d59m35s | 14.999999999999998 |  -21.993055555555557 |     t |
| T0112-2159 | 01h12m00s -21d59m35s | 17.999999999999996 |  -21.993055555555557 |     t |
| T0124-2159 | 01h24m00s -21d59m35s | 20.999999999999996 |  -21.993055555555557 |     t |
| T0136-2159 | 01h36m00s -21d59m35s |               24.0 |  -21.993055555555557 |     t |
| T0148-2159 | 01h48m00s -21d59m35s | 26.999999999999996 |  -21.993055555555557 |     t |
| T0200-2159 | 02h00m00s -21d59m35s | 29.999999999999996 |  -21.993055555555557 |     t |
| T0212-2159 | 02h12m00s -21d59m35s |               33.0 |  -21.993055555555557 |     t |
| T0224-2159 | 02h24m00s -21d59m35s |  35.99999999999999 |  -21.993055555555557 |     t |
| T0236-2159 | 02h36m00s -21d59m35s |               39.0 |  -21.993055555555557 |     t |
| T0248-2159 | 02h48m00s -21d59m35s |  41.99999999999999 |  -21.993055555555557 |     t |
| T0300-2159 | 03h00m00s -21d59m35s |  44.99999999999999 |  -21.993055555555557 |     t |
| T0312-2159 | 03h12m00s -21d59m35s |               48.0 |  -21.993055555555557 |     t |
| T0324-2159 | 03h24m00s -21d59m35s |  50.99999999999999 |  -21.993055555555557 |     t |
| T0336-2159 | 03h36m00s -21d59m35s |  53.99999999999999 |  -21.993055555555557 |     t |
| T0348-2159 | 03h48m00s -21d59m35s |  56.99999999999999 |  -21.993055555555557 |     t |
| T0400-2159 | 04h00m00s -21d59m35s |  59.99999999999999 |  -21.993055555555557 |     t |
| T0412-2159 | 04h12m00s -21d59m35s |  62.99999999999999 |  -21.993055555555557 |     t |
| T0424-2159 | 04h24m00s -21d59m35s |               66.0 |  -21.993055555555557 |     t |
| T0436-2159 | 04h36m00s -21d59m35s |  68.99999999999999 |  -21.993055555555557 |     t |
| T0448-2159 | 04h48m00s -21d59m35s |  71.99999999999999 |  -21.993055555555557 |     t |
| T0500-2159 | 05h00m00s -21d59m35s |  74.99999999999999 |  -21.993055555555557 |     t |
| T0512-2159 | 05h12m00s -21d59m35s |               78.0 |  -21.993055555555557 |     t |
| T0524-2159 | 05h24m00s -21d59m35s |               81.0 |  -21.993055555555557 |     t |
| T0536-2159 | 05h36m00s -21d59m35s |  83.99999999999999 |  -21.993055555555557 |     t |
| T0548-2159 | 05h48m00s -21d59m35s |  86.99999999999999 |  -21.993055555555557 |     t |
| T0600-2159 | 06h00m00s -21d59m35s |  89.99999999999999 |  -21.993055555555557 |     t |
| T0612-2159 | 06h12m00s -21d59m35s |  92.99999999999999 |  -21.993055555555557 |     t |
| T0624-2159 | 06h24m00s -21d59m35s |               96.0 |  -21.993055555555557 |     t |
| T0636-2159 | 06h36m00s -21d59m35s |  98.99999999999999 |  -21.993055555555557 |     t |
| T0648-2159 | 06h48m00s -21d59m35s | 101.99999999999999 |  -21.993055555555557 |     t |
| T0700-2159 | 07h00m00s -21d59m35s | 104.99999999999999 |  -21.993055555555557 |     t |
| T0712-2159 | 07h12m00s -21d59m35s | 107.99999999999999 |  -21.993055555555557 |     t |
| G0724-2159 | 07h24m00s -21d59m35s | 110.99999999999999 |  -21.993055555555557 |     g |
| G0736-2159 | 07h36m00s -21d59m35s | 113.99999999999999 |  -21.993055555555557 |     g |
| G0748-2159 | 07h48m00s -21d59m35s | 116.99999999999999 |  -21.993055555555557 |     g |
| G0800-2159 | 08h00m00s -21d59m35s | 119.99999999999999 |  -21.993055555555557 |     g |
| T0812-2159 | 08h12m00s -21d59m35s | 122.99999999999997 |  -21.993055555555557 |     t |
| T0824-2159 | 08h24m00s -21d59m35s | 125.99999999999999 |  -21.993055555555557 |     t |
| T0836-2159 | 08h36m00s -21d59m35s | 128.99999999999997 |  -21.993055555555557 |     t |
| T0848-2159 | 08h48m00s -21d59m35s |              132.0 |  -21.993055555555557 |     t |
| T0900-2159 | 09h00m00s -21d59m35s | 134.99999999999997 |  -21.993055555555557 |     t |
| T0912-2159 | 09h12m00s -21d59m35s | 137.99999999999997 |  -21.993055555555557 |     t |
| T0924-2159 | 09h24m00s -21d59m35s |              141.0 |  -21.993055555555557 |     t |
| T0936-2159 | 09h36m00s -21d59m35s | 143.99999999999997 |  -21.993055555555557 |     t |
| T0948-2159 | 09h48m00s -21d59m35s |              147.0 |  -21.993055555555557 |     t |
| T1000-2159 | 10h00m00s -21d59m35s | 149.99999999999997 |  -21.993055555555557 |     t |
| T1012-2159 | 10h12m00s -21d59m35s | 152.99999999999997 |  -21.993055555555557 |     t |
| T1024-2159 | 10h24m00s -21d59m35s |              156.0 |  -21.993055555555557 |     t |
| T1036-2159 | 10h36m00s -21d59m35s | 158.99999999999997 |  -21.993055555555557 |     t |
| T1048-2159 | 10h48m00s -21d59m35s |              162.0 |  -21.993055555555557 |     t |
| T1100-2159 | 11h00m00s -21d59m35s | 164.99999999999997 |  -21.993055555555557 |     t |
| T1112-2159 | 11h12m00s -21d59m35s | 167.99999999999997 |  -21.993055555555557 |     t |
| T1124-2159 | 11h24m00s -21d59m35s | 170.99999999999997 |  -21.993055555555557 |     t |
| T1136-2159 | 11h36m00s -21d59m35s | 173.99999999999997 |  -21.993055555555557 |     t |
| T1148-2159 | 11h48m00s -21d59m35s |              177.0 |  -21.993055555555557 |     t |
| T1200-2159 | 12h00m00s -21d59m35s | 179.99999999999997 |  -21.993055555555557 |     t |
| T1212-2159 | 12h12m00s -21d59m35s | 182.99999999999997 |  -21.993055555555557 |     t |
| T1224-2159 | 12h24m00s -21d59m35s | 185.99999999999997 |  -21.993055555555557 |     t |
| T1236-2159 | 12h36m00s -21d59m35s | 188.99999999999997 |  -21.993055555555557 |     t |
| T1248-2159 | 12h48m00s -21d59m35s |              192.0 |  -21.993055555555557 |     t |
| T1300-2159 | 13h00m00s -21d59m35s | 194.99999999999997 |  -21.993055555555557 |     t |
| T1312-2159 | 13h12m00s -21d59m35s | 197.99999999999997 |  -21.993055555555557 |     t |
| T1324-2159 | 13h24m00s -21d59m35s | 200.99999999999997 |  -21.993055555555557 |     t |
| T1336-2159 | 13h36m00s -21d59m35s | 203.99999999999997 |  -21.993055555555557 |     t |
| T1348-2159 | 13h48m00s -21d59m35s |              207.0 |  -21.993055555555557 |     t |
| T1400-2159 | 14h00m00s -21d59m35s | 209.99999999999997 |  -21.993055555555557 |     t |
| T1412-2159 | 14h12m00s -21d59m35s | 212.99999999999997 |  -21.993055555555557 |     t |
| T1424-2159 | 14h24m00s -21d59m35s | 215.99999999999997 |  -21.993055555555557 |     t |
| T1436-2159 | 14h36m00s -21d59m35s | 218.99999999999997 |  -21.993055555555557 |     t |
| T1448-2159 | 14h48m00s -21d59m35s | 221.99999999999997 |  -21.993055555555557 |     t |
| T1500-2159 | 15h00m00s -21d59m35s | 224.99999999999997 |  -21.993055555555557 |     t |
| T1512-2159 | 15h12m00s -21d59m35s | 227.99999999999997 |  -21.993055555555557 |     t |
| T1524-2159 | 15h24m00s -21d59m35s | 230.99999999999997 |  -21.993055555555557 |     t |
| T1536-2159 | 15h36m00s -21d59m35s | 233.99999999999997 |  -21.993055555555557 |     t |
| T1548-2159 | 15h48m00s -21d59m35s | 236.99999999999997 |  -21.993055555555557 |     t |
| T1600-2159 | 16h00m00s -21d59m35s | 239.99999999999997 |  -21.993055555555557 |     t |
| T1612-2159 | 16h12m00s -21d59m35s | 242.99999999999997 |  -21.993055555555557 |     t |
| T1624-2159 | 16h24m00s -21d59m35s | 245.99999999999994 |  -21.993055555555557 |     t |
| T1636-2159 | 16h36m00s -21d59m35s |              249.0 |  -21.993055555555557 |     t |
| T1648-2159 | 16h48m00s -21d59m35s | 251.99999999999997 |  -21.993055555555557 |     t |
| T1700-2159 | 17h00m00s -21d59m35s | 254.99999999999997 |  -21.993055555555557 |     t |
| T1712-2159 | 17h12m00s -21d59m35s | 257.99999999999994 |  -21.993055555555557 |     t |
| T1724-2159 | 17h24m00s -21d59m35s | 260.99999999999994 |  -21.993055555555557 |     t |
| T1736-2159 | 17h36m00s -21d59m35s |              264.0 |  -21.993055555555557 |     t |
| G1748-2159 | 17h48m00s -21d59m35s |              267.0 |  -21.993055555555557 |     g |
| G1800-2159 | 18h00m00s -21d59m35s | 269.99999999999994 |  -21.993055555555557 |     g |
| G1812-2159 | 18h12m00s -21d59m35s | 272.99999999999994 |  -21.993055555555557 |     g |
| G1824-2159 | 18h24m00s -21d59m35s | 275.99999999999994 |  -21.993055555555557 |     g |
| T1836-2159 | 18h36m00s -21d59m35s |              279.0 |  -21.993055555555557 |     t |
| T1848-2159 | 18h48m00s -21d59m35s |              282.0 |  -21.993055555555557 |     t |
| T1900-2159 | 19h00m00s -21d59m35s | 284.99999999999994 |  -21.993055555555557 |     t |
| T1912-2159 | 19h12m00s -21d59m35s | 287.99999999999994 |  -21.993055555555557 |     t |
| T1924-2159 | 19h24m00s -21d59m35s | 290.99999999999994 |  -21.993055555555557 |     t |
| T1936-2159 | 19h36m00s -21d59m35s |              294.0 |  -21.993055555555557 |     t |
| T1948-2159 | 19h48m00s -21d59m35s |              297.0 |  -21.993055555555557 |     t |
| T2000-2159 | 20h00m00s -21d59m35s | 299.99999999999994 |  -21.993055555555557 |     t |
| T2012-2159 | 20h12m00s -21d59m35s | 302.99999999999994 |  -21.993055555555557 |     t |
| T2024-2159 | 20h24m00s -21d59m35s | 305.99999999999994 |  -21.993055555555557 |     t |
| T2036-2159 | 20h36m00s -21d59m35s |              309.0 |  -21.993055555555557 |     t |
| T2048-2159 | 20h48m00s -21d59m35s |              312.0 |  -21.993055555555557 |     t |
| T2100-2159 | 21h00m00s -21d59m35s | 314.99999999999994 |  -21.993055555555557 |     t |
| T2112-2159 | 21h12m00s -21d59m35s | 317.99999999999994 |  -21.993055555555557 |     t |
| T2124-2159 | 21h24m00s -21d59m35s | 320.99999999999994 |  -21.993055555555557 |     t |
| T2136-2159 | 21h36m00s -21d59m35s |              324.0 |  -21.993055555555557 |     t |
| T2148-2159 | 21h48m00s -21d59m35s |              327.0 |  -21.993055555555557 |     t |
| T2200-2159 | 22h00m00s -21d59m35s | 329.99999999999994 |  -21.993055555555557 |     t |
| T2212-2159 | 22h12m00s -21d59m35s | 332.99999999999994 |  -21.993055555555557 |     t |
| T2224-2159 | 22h24m00s -21d59m35s | 335.99999999999994 |  -21.993055555555557 |     t |
| T2236-2159 | 22h36m00s -21d59m35s |              339.0 |  -21.993055555555557 |     t |
| T2248-2159 | 22h48m00s -21d59m35s | 341.99999999999994 |  -21.993055555555557 |     t |
| T2300-2159 | 23h00m00s -21d59m35s | 344.99999999999994 |  -21.993055555555557 |     t |
| T2312-2159 | 23h12m00s -21d59m35s | 347.99999999999994 |  -21.993055555555557 |     t |
| T2324-2159 | 23h24m00s -21d59m35s | 350.99999999999994 |  -21.993055555555557 |     t |
| T2336-2159 | 23h36m00s -21d59m35s |              354.0 |  -21.993055555555557 |     t |
| T2348-2159 | 23h48m00s -21d59m35s | 356.99999999999994 |  -21.993055555555557 |     t |
| T0000-1933 | 00h00m00s -19d33m40s |                0.0 |  -19.561111111111114 |     t |
| T0011-1933 | 00h11m48s -19d33m40s | 2.9499999999999993 |  -19.561111111111114 |     t |
| T0023-1933 | 00h23m36s -19d33m40s | 5.8999999999999995 |  -19.561111111111114 |     t |
| T0035-1933 | 00h35m24s -19d33m40s |               8.85 |  -19.561111111111114 |     t |
| T0047-1933 | 00h47m12s -19d33m40s | 11.799999999999997 |  -19.561111111111114 |     t |
| T0059-1933 | 00h59m00s -19d33m40s | 14.749999999999998 |  -19.561111111111114 |     t |
| T0110-1933 | 01h10m49s -19d33m40s | 17.704166666666666 |  -19.561111111111114 |     t |
| T0122-1933 | 01h22m37s -19d33m40s | 20.654166666666665 |  -19.561111111111114 |     t |
| T0134-1933 | 01h34m25s -19d33m40s | 23.604166666666664 |  -19.561111111111114 |     t |
| T0146-1933 | 01h46m13s -19d33m40s |  26.55416666666666 |  -19.561111111111114 |     t |
| T0158-1933 | 01h58m01s -19d33m40s | 29.504166666666666 |  -19.561111111111114 |     t |
| T0209-1933 | 02h09m50s -19d33m40s |  32.45833333333333 |  -19.561111111111114 |     t |
| T0221-1933 | 02h21m38s -19d33m40s |  35.40833333333333 |  -19.561111111111114 |     t |
| T0233-1933 | 02h33m26s -19d33m40s |  38.35833333333332 |  -19.561111111111114 |     t |
| T0245-1933 | 02h45m14s -19d33m40s |  41.30833333333333 |  -19.561111111111114 |     t |
| T0257-1933 | 02h57m02s -19d33m40s |  44.25833333333333 |  -19.561111111111114 |     t |
| T0308-1933 | 03h08m51s -19d33m40s |  47.21249999999999 |  -19.561111111111114 |     t |
| T0320-1933 | 03h20m39s -19d33m40s | 50.162499999999994 |  -19.561111111111114 |     t |
| T0332-1933 | 03h32m27s -19d33m40s |  53.11249999999999 |  -19.561111111111114 |     t |
| T0344-1933 | 03h44m15s -19d33m40s |            56.0625 |  -19.561111111111114 |     t |
| T0356-1933 | 03h56m03s -19d33m40s | 59.012499999999996 |  -19.561111111111114 |     t |
| T0407-1933 | 04h07m52s -19d33m40s |  61.96666666666665 |  -19.561111111111114 |     t |
| T0419-1933 | 04h19m40s -19d33m40s |  64.91666666666666 |  -19.561111111111114 |     t |
| T0431-1933 | 04h31m28s -19d33m40s |  67.86666666666666 |  -19.561111111111114 |     t |
| T0443-1933 | 04h43m16s -19d33m40s |  70.81666666666666 |  -19.561111111111114 |     t |
| T0455-1933 | 04h55m04s -19d33m40s |  73.76666666666667 |  -19.561111111111114 |     t |
| T0506-1933 | 05h06m53s -19d33m40s |  76.72083333333332 |  -19.561111111111114 |     t |
| T0518-1933 | 05h18m41s -19d33m40s |  79.67083333333332 |  -19.561111111111114 |     t |
| T0530-1933 | 05h30m29s -19d33m40s |  82.62083333333332 |  -19.561111111111114 |     t |
| T0542-1933 | 05h42m17s -19d33m40s |  85.57083333333333 |  -19.561111111111114 |     t |
